Santo Antônio de Jesus	-12.96889	-39.26139	BR	73957
Santo Antônio da Platina	-23.295	-50.07722	BR	35260
Santo Ângelo	-28.29917	-54.26306	BR	64606
Santo André	-23.66389	-46.53833	BR	662373
Santo Anastácio	-21.83833	-51.61028	BR	17233
Santo Amaro da Imperatriz	-27.68806	-48.77861	BR	18418
Santo Amaro	-12.54667	-38.71194	BR	46748
Santiago	-29.19167	-54.86722	BR	46611
Santa Vitória do Palmar	-33.51889	-53.36806	BR	27775
Santa Rosa de Viterbo	-21.47278	-47.36306	BR	21473
Santa Rosa	-27.87083	-54.48139	BR	58957
Santa Rita do Sapucaí	-22.25222	-45.70333	BR	28765
Santa Rita do Passa Quatro	-21.71028	-47.47806	BR	24578
Santana do Paraíso	-19.36361	-42.56861	BR	25515
Santana do Livramento	-30.89083	-55.53278	BR	89694
Santana de Parnaíba	-23.44417	-46.91778	BR	98989
Santa Maria da Vitória	-13.38814	-44.19868	BR	23488
Santa Maria	-29.68417	-53.80694	BR	249219
Santa Luzia	-19.76972	-43.85139	BR	243503
Santaluz	-11.25583	-39.37472	BR	24739
Santa Isabel	-23.31556	-46.22139	BR	33709
Santa Helena de Goiás	-17.81361	-50.59694	BR	34254
Santa Gertrudes	-22.45667	-47.53028	BR	18490
Santa Fé do Sul	-20.21111	-50.92583	BR	25802
Santa Cruz do Sul	-29.7175	-52.42583	BR	106113
Santa Cruz do Rio Pardo	-22.89889	-49.6325	BR	37336
Santa Cruz das Palmeiras	-21.82694	-47.24861	BR	25800
Santa Cruz Cabrália	-16.27806	-39.02472	BR	19545
Santa Cecília	-26.96083	-50.42694	BR	15092
Santa Bárbara d'Oeste	-22.75361	-47.41361	BR	188000
Salvador	-12.97111	-38.51083	BR	2711840
Salto de Pirapora	-23.64889	-47.57333	BR	32227
Salto	-23.20083	-47.28694	BR	98387
Salinas	-16.17028	-42.29028	BR	25746
Sacramento	-19.86528	-47.44	BR	16982
Ruy Barbosa	-12.28389	-40.49389	BR	21093
Rubiataba	-15.16444	-49.80333	BR	16128
Rosário do Sul	-30.25833	-54.91417	BR	36721
Rondonópolis	-16.47083	-54.63556	BR	152912
Rolante	-29.65056	-50.57583	BR	15594
Rolândia	-23.30972	-51.36917	BR	51004
Rio Verde de Mato Grosso	-18.91806	-54.84417	BR	16613
Rio Real	-11.48472	-37.93278	BR	24005
Rio Pardo	-29.98972	-52.37806	BR	26998
Rio Negro	-26.10583	-49.7975	BR	23006
Rio Negrinho	-26.25444	-49.51833	BR	41914
Rio Grande da Serra	-23.74417	-46.39833	BR	38161
Rio Grande	-32.035	-52.09861	BR	187838
Rio do Sul	-27.21417	-49.64306	BR	51944
Rio de Janeiro	-22.90278	-43.2075	BR	6023699
Rio das Pedras	-22.84333	-47.60611	BR	23722
Rio das Ostras	-22.52694	-41.945	BR	100000
Rio Claro	-22.41139	-47.56139	BR	180147
Rio Brilhante	-21.80194	-54.54639	BR	18837
Rio Branco do Sul	-25.19	-49.31417	BR	26441
Rio Bonito	-22.70861	-42.60972	BR	35997
Ribeirão Preto	-21.1775	-47.81028	BR	619746
Ribeirão Pires	-23.71056	-46.41333	BR	111888
Ribeirão das Neves	-19.76694	-44.08667	BR	406802
Ribeirão da Ilha	-27.69934	-48.53219	BR	21000
Ribeira do Pombal	-10.83444	-38.53583	BR	28235
Riachão do Jacuípe	-11.80694	-39.38556	BR	16911
Resplendor	-19.32556	-41.25528	BR	15131
Resende	-22.46889	-44.44667	BR	111514
Registro	-24.4875	-47.84361	BR	45697
Regente Feijó	-22.22139	-51.30278	BR	17218
Rancharia	-22.22917	-50.89306	BR	25530
Quirinópolis	-18.44833	-50.45167	BR	32104
Queimados	-22.71611	-43.55528	BR	135741
Quatro Barras	-25.36556	-49.07694	BR	17526
Quaraí	-30.3875	-56.45139	BR	23229
Prudentópolis	-25.21306	-50.97778	BR	19611
Propriá	-10.21111	-36.84028	BR	23786
Promissão	-21.53667	-49.85806	BR	27031
Presidente Venceslau	-21.87611	-51.84389	BR	34026
Presidente Prudente	-22.12556	-51.38889	BR	209502
Presidente Epitácio	-21.76333	-52.11556	BR	38742
Prata	-19.30722	-48.92417	BR	19896
Praia Grande	-24.00583	-46.40278	BR	250027
Prado	-17.34111	-39.22083	BR	15464
Pouso Alegre	-22.23	-45.93639	BR	115201
Posse	-14.09306	-46.36944	BR	20003
Porto União	-26.23806	-51.07833	BR	28907
Porto Seguro	-16.44972	-39.06472	BR	123173
Porto Ferreira	-21.85389	-47.47917	BR	49127
Porto Feliz	-23.21472	-47.52389	BR	41015
Porto Alegre	-30.03306	-51.23	BR	1372741
Portão	-29.70167	-51.24194	BR	21051
Porangatu	-13.44083	-49.14861	BR	32758
Pontes e Lacerda	-15.22611	-59.33528	BR	29381
Ponte Nova	-20.41639	-42.90861	BR	48187
Ponta Porã	-22.53611	-55.72556	BR	55763
Pontal	-21.0225	-48.03722	BR	32566
Ponta Grossa	-25.095	-50.16194	BR	292177
Pompéu	-19.22444	-44.93528	BR	25277
Pompéia	-22.10861	-50.17167	BR	18015
Pomerode	-26.74056	-49.17694	BR	21898
Poços de Caldas	-21.78778	-46.56139	BR	146588
Poconé	-16.25667	-56.62278	BR	21484
Poções	-14.52972	-40.36528	BR	35254
Poá	-23.52806	-46.34472	BR	107432
Planaltina	-15.45278	-47.61417	BR	88853
Piúma	-20.83778	-40.72194	BR	17634
Piuí	-20.46528	-45.95806	BR	27327
Pitangui	-19.68278	-44.89028	BR	18858
Pitangueiras	-21.00944	-48.22167	BR	28540
Pitanga	-24.75722	-51.76139	BR	18652
Piritiba	-11.73028	-40.55528	BR	16230
Pires do Rio	-17.29972	-48.27944	BR	24822
Piraquara	-25.44227	-49.06795	BR	41161
Pirapozinho	-22.27528	-51.5	BR	21709
Pirapora	-17.345	-44.94194	BR	51656
Pirajuí	-21.99861	-49.45722	BR	17503
Piraju	-23.19361	-49.38389	BR	25270
Piraí do Sul	-24.52611	-49.94861	BR	16409
Piraí	-22.62917	-43.89806	BR	19105
Pirassununga	-21.99611	-47.42583	BR	60413
Piracicaba	-22.72528	-47.64917	BR	342209
Piracanjuba	-17.30278	-49.01667	BR	16736
Piracaia	-23.05389	-46.35806	BR	26075
Pinheiral	-22.51278	-44.00056	BR	19469
Pinhão	-25.69556	-51.65972	BR	15141
Espírito Santo do Pinhal	-22.11583	-46.68278	BR	37448
Pindobaçu	-10.74167	-40.36083	BR	17229
Pindamonhangaba	-22.92389	-45.46167	BR	132218
Pilar do Sul	-23.81306	-47.71639	BR	19107
Piedade	-23.71194	-47.42778	BR	27912
Petrópolis	-22.505	-43.17861	BR	272691
Peruíbe	-24.32	-46.99833	BR	63030
Pereira Barreto	-20.63833	-51.10917	BR	22537
Perdões	-21.09083	-45.09139	BR	17821
Penha	-26.76944	-48.64583	BR	20096
Penedo	-10.29028	-36.58639	BR	42097
Penápolis	-21.41972	-50.0775	BR	54477
Pelotas	-31.77194	-52.3425	BR	320674
Pedro Leopoldo	-19.61806	-44.04306	BR	49261
Pedreira	-22.74194	-46.90139	BR	39198
Pedra Azul	-16.00528	-41.29722	BR	20899
Pederneiras	-22.35167	-48.775	BR	38020
Paulínia	-22.76111	-47.15417	BR	65595
Patrocínio	-18.94389	-46.9925	BR	71963
Patos de Minas	-18.57889	-46.51806	BR	126234
Pato Branco	-26.22861	-52.67056	BR	65754
Paty do Alferes	-22.42861	-43.41861	BR	20659
Passos	-20.71889	-46.60972	BR	98752
Passo Fundo	-28.26278	-52.40667	BR	179529
Parobé	-29.62861	-50.83472	BR	48559
Paraty	-23.21778	-44.71306	BR	15118
Paranavaí	-23.07306	-52.46528	BR	72848
Paranapanema	-23.3863	-48.72441	BR	16215
Paranaíba	-19.67722	-51.19083	BR	32217
Paranaguá	-25.51626	-48.52537	BR	141013
Paraíba do Sul	-22.15847	-43.29321	BR	35517
Paraguaçu Paulista	-22.41278	-50.57583	BR	39120
Paraguaçu	-21.54722	-45.7375	BR	15741
Pará de Minas	-19.86028	-44.60833	BR	75786
Paracatu	-17.22222	-46.87472	BR	70753
Paracambi	-22.60829	-43.7084	BR	36098
Panambi	-28.2925	-53.50167	BR	30407
Palotina	-24.28389	-53.84	BR	23059
Palmital	-22.78889	-50.2175	BR	18539
Palmeira das Missões	-27.89944	-53.31361	BR	30954
Palmeira	-25.42944	-50.00639	BR	18630
Palmas	-26.48417	-51.99056	BR	39150
Palhoça	-27.64528	-48.66778	BR	122423
Paiçandu	-23.4575	-52.04861	BR	34365
Padre Bernardo	-15.16595	-48.28281	BR	16118
Ouro Preto	-20.39484	-43.50517	BR	63678
Ouro Branco	-20.52334	-43.69486	BR	26687
Ourinhos	-22.97889	-49.87056	BR	97799
Osvaldo Cruz	-21.79667	-50.87861	BR	25746
Osório	-29.88667	-50.26972	BR	34628
Osasco	-23.5325	-46.79167	BR	677856
Orleans	-28.35889	-49.29139	BR	16422
Orlândia	-20.72028	-47.88667	BR	44766
Oliveira	-20.69639	-44.82722	BR	34710
Olímpia	-20.73722	-48.91472	BR	45199
Novo Horizonte	-21.46806	-49.22083	BR	30158
Novo Hamburgo	-29.67833	-51.13056	BR	253841
Nova Viçosa	-17.89194	-39.37194	BR	55980
Nova Venécia	-18.71056	-40.40056	BR	28362
Nova Prata	-28.78389	-51.61	BR	17943
Nova Petrópolis	-29.37639	-51.11444	BR	16049
Nova Olímpia	-14.79722	-57.28806	BR	19274
Nova Odessa	-22.7775	-47.29583	BR	49432
Nova Lima	-19.98556	-43.84667	BR	88399
Nova Iguaçu	-22.75917	-43.45111	BR	1002118
Nova Granada	-20.53389	-49.31417	BR	15715
Nova Friburgo	-22.28194	-42.53111	BR	153361
Nova Era	-19.75	-43.0375	BR	15595
Nossa Senhora do Socorro	-10.855	-37.12611	BR	163993
Nossa Senhora da Glória	-10.21833	-37.42028	BR	18612
Niterói	-22.88333	-43.10361	BR	456456
Niquelândia	-14.47389	-48.45972	BR	27541
Nilópolis	-22.8075	-43.41389	BR	147281
Nerópolis	-16.40639	-49.21861	BR	21870
Nepomuceno	-21.23342	-45.23488	BR	18911
Nazaré	-13.035	-39.01444	BR	25604
Naviraí	-23.065	-54.19056	BR	36452
Navegantes	-26.89889	-48.65417	BR	47781
Nanuque	-17.83917	-40.35389	BR	37824
Muzambinho	-21.37583	-46.52556	BR	16253
Muritiba	-12.91667	-39.25	BR	22388
Muriaé	-21.13056	-42.36639	BR	91173
Mucuri	-18.08639	-39.55083	BR	26775
Morro do Chapéu	-11.54852	-41.15804	BR	21670
Morro Agudo	-20.73139	-48.05778	BR	25265
Morrinhos	-17.73111	-49.09944	BR	34143
Montes Claros	-16.735	-43.86167	BR	332379
Monte Santo de Minas	-21.18972	-46.98028	BR	16617
Montenegro	-29.68861	-51.46111	BR	54057
Monte Mor	-22.94667	-47.31583	BR	40290
Monte Carmelo	-18.72472	-47.49861	BR	44041
Monte Azul Paulista	-20.90722	-48.64139	BR	18117
Monte Aprazível	-20.7725	-49.71417	BR	16308
Monte Alto	-21.26111	-48.49639	BR	41893
Mongaguá	-24.09306	-46.62083	BR	45930
Mogi Mirim	-22.43194	-46.95778	BR	78244
Mogi Guaçu	-22.3677	-46.94552	BR	128865
Mogi das Cruzes	-23.52278	-46.18833	BR	325746
Mococa	-21.46778	-47.00472	BR	59654
Mirandopólis	-21.13361	-51.10167	BR	23378
Miracema	-21.41222	-42.19667	BR	26684
Mineiros	-17.56944	-52.55111	BR	38951
Miguel Pereira	-22.45389	-43.46889	BR	23850
Miguelópolis	-20.17944	-48.03194	BR	18262
Mendes	-22.52667	-43.73278	BR	17308
Medianeira	-25.29528	-54.09389	BR	34069
Medeiros Neto	-17.37389	-40.22056	BR	15254
Mauá	-23.66778	-46.46139	BR	386069
Matozinhos	-19.55778	-44.08139	BR	30843
Mateus Leme	-19.98639	-44.42778	BR	24890
Matão	-21.60333	-48.36583	BR	72468
Mata de São João	-12.53028	-38.29917	BR	26679
Mascote	-15.56306	-39.3025	BR	18863
Martinópolis	-22.14583	-51.17083	BR	18488
Maringá	-23.42528	-51.93861	BR	311724
Marília	-22.21389	-49.94583	BR	212218
Maricá	-22.91944	-42.81861	BR	79551
Mariana	-20.37778	-43.41611	BR	45236
Marialva	-23.485	-51.79167	BR	26000
Marechal Cândido Rondon	-24.55611	-54.05667	BR	43028
Marau	-28.44917	-52.2	BR	26860
Marataizes	-21.04333	-40.82444	BR	25397
Maragogipe	-12.77778	-38.91944	BR	20921
Maracás	-13.44111	-40.43083	BR	22049
Maracaju	-21.61444	-55.16833	BR	22690
Manhumirim	-20.35778	-41.95806	BR	15544
Manhuaçu	-20.25806	-42.03361	BR	54607
Mangaratiba	-22.95972	-44.04056	BR	27022
Mandaguari	-23.5475	-51.67083	BR	38238
Mairiporã	-23.31861	-46.58667	BR	54415
Mairinque	-23.54583	-47.18333	BR	44456
Mafra	-26.11139	-49.80528	BR	40081
Machado	-21.67472	-45.91972	BR	33002
Macatuba	-22.50222	-48.71139	BR	16179
Macaé	-22.38484	-41.78324	BR	143029
Luziânia	-16.2525	-47.95028	BR	143601
Lucas	-16.33333	-55.93333	BR	27665
Louveira	-23.08639	-46.95056	BR	31093
Lorena	-22.73083	-45.12472	BR	76506
Londrina	-23.31028	-51.16278	BR	471832
Loanda	-22.92306	-53.13722	BR	18233
Livramento do Brumado	-13.65145	-41.84564	BR	19914
Lins	-21.67861	-49.7425	BR	69451
Linhares	-19.39111	-40.07222	BR	105075
Limeira	-22.56472	-47.40167	BR	289665
Leopoldina	-21.53194	-42.64306	BR	46742
Lençóis Paulista	-22.59861	-48.80028	BR	57375
Leme	-22.18556	-47.39028	BR	81209
Lavras	-21.24528	-44.99972	BR	81472
Laranjeiras do Sul	-25.40778	-52.41611	BR	18424
Laranjeiras	-10.80639	-37.17	BR	23251
Laranjal Paulista	-23.04972	-47.83667	BR	21264
Lapa	-25.76972	-49.71583	BR	25621
Lajinha	-20.15139	-41.62278	BR	15729
Lages	-27.81611	-50.32611	BR	164676
Lajeado	-29.46694	-51.96139	BR	65407
Laguna	-28.4825	-48.78083	BR	39711
Lagoa Vermelha	-28.20861	-51.52583	BR	24445
Lagoa Santa	-19.63006	-43.9009	BR	38486
Lagoa da Prata	-20.0225	-45.54361	BR	43118
Lagarto	-10.91722	-37.65	BR	45445
Ladário	-19.00472	-57.60167	BR	15790
Jundiaí	-23.18639	-46.88417	BR	321589
Júlio de Castilhos	-29.22694	-53.68167	BR	20388
Juiz de Fora	-21.76417	-43.35028	BR	470193
Juatuba	-19.95194	-44.34278	BR	24537
José Bonifácio	-21.05278	-49.68833	BR	27828
Joinville	-26.30444	-48.84556	BR	461304
João Pinheiro	-17.7425	-46.1725	BR	28080
João Monlevade	-19.81	-43.17361	BR	72762
Joaçaba	-27.17806	-51.50472	BR	23516
Jeremoabo	-10.075	-38.48083	BR	16642
Jequitinhonha	-16.43389	-41.00333	BR	15463
Jequié	-13.85875	-40.08512	BR	127475
Jaú	-22.29639	-48.55778	BR	119206
Jataí	-17.87939	-51.72166	BR	76547
Jarinu	-23.10139	-46.72833	BR	17899
Jardinópolis	-21.01778	-47.76389	BR	34718
Jardim	-21.48028	-56.13806	BR	23780
Jaraguá do Sul	-26.48611	-49.06667	BR	130130
Jaraguá	-15.75694	-49.33444	BR	30409
Japeri	-22.64306	-43.65333	BR	95101
Januária	-15.48866	-44.35988	BR	34811
Jandira	-23.5275	-46.9025	BR	113605
Jandaia do Sul	-23.60306	-51.64333	BR	17507
Janaúba	-15.8025	-43.30889	BR	56572
Jales	-20.26889	-50.54583	BR	43831
Jaguariúna	-22.70556	-46.98583	BR	31717
Jaguariaíva	-24.24423	-49.70932	BR	30626
Jaguarari	-10.26389	-40.19583	BR	22612
Jaguarão	-32.56611	-53.37583	BR	29613
Jaguaquara	-13.53056	-39.97083	BR	41498
Jacutinga	-22.28556	-46.61222	BR	18469
Jacobina	-11.18143	-40.51372	BR	47637
Jaciara	-15.96528	-54.96833	BR	22737
Jacarezinho	-23.16056	-49.96944	BR	35090
Jacareí	-23.30528	-45.96583	BR	213110
Jaboticabal	-21.25472	-48.32222	BR	69394
Ivoti	-29.59111	-51.16056	BR	18171
Ituverava	-20.33944	-47.78056	BR	36997
Iturama	-19.72806	-50.19556	BR	29805
Itupeva	-23.15306	-47.05778	BR	20605
Itumbiara	-18.41917	-49.21528	BR	79582
Ituiutaba	-18.97428	-49.46212	BR	85345
Ituberá	-13.73538	-39.14785	BR	19887
Itu	-23.26417	-47.29917	BR	137586
Itororó	-15.11694	-40.07028	BR	17324
Itaúna	-20.07528	-44.57639	BR	77400
Itatinga	-23.10167	-48.61583	BR	15696
Itatiba	-23.00583	-46.83889	BR	67934
Itararé	-24.1125	-49.33167	BR	44809
Itaqui	-29.12528	-56.55306	BR	34631
Itaquaquecetuba	-23.48611	-46.34833	BR	336679
Itapuranga	-15.56222	-49.94861	BR	19709
Itápolis	-21.59556	-48.81278	BR	34552
Itapira	-22.43611	-46.82167	BR	61607
Itapevi	-23.54889	-46.93417	BR	201748
Itapeva	-23.98222	-48.87556	BR	62957
Itapetininga	-23.59167	-48.05306	BR	126243
Itapetinga	-15.24889	-40.24778	BR	59721
Itaperuna	-21.205	-41.88778	BR	84435
Itaperuçu	-25.22	-49.34778	BR	26546
Itapemirim	-21.01111	-40.83389	BR	17536
Itapema	-27.09028	-48.61139	BR	36761
Itapecerica da Serra	-23.71694	-46.84917	BR	151605
Itapecerica	-20.4725	-45.12556	BR	16684
Itaparica	-12.88833	-38.67861	BR	20100
Itapaci	-14.95083	-49.54944	BR	16117
Itaocara	-21.66917	-42.07611	BR	16762
Itanhaém	-24.18306	-46.78889	BR	90385
Itambé	-15.245	-40.62444	BR	23558
Itamarandiba	-17.85722	-42.85889	BR	18063
Itamaraju	-17.03917	-39.53111	BR	47628
Itajuípe	-14.67806	-39.375	BR	15516
Itajubá	-22.42556	-45.45278	BR	81870
Itajaí	-26.90778	-48.66194	BR	155716
Itaí	-23.41778	-49.09056	BR	22304
Itaguaí	-22.85222	-43.77528	BR	100752
Itabuna	-14.78556	-39.28028	BR	205660
Itaboraí	-22.74444	-42.85944	BR	182498
Itabirito	-20.25333	-43.80139	BR	39452
Itabira	-19.61917	-43.22694	BR	99496
Itaberaí	-16.02028	-49.81028	BR	22129
Itaberaba	-12.5275	-40.30694	BR	47301
Itabaianinha	-11.27389	-37.79	BR	17149
Itabaiana	-10.685	-37.42528	BR	63888
Irecê	-11.30417	-41.85583	BR	63626
Irati	-25.46722	-50.65111	BR	45830
Iracemápolis	-22.58056	-47.51861	BR	16795
Iporá	-16.44194	-51.11778	BR	28254
Ipirá	-12.15833	-39.73722	BR	27217
Ipiaú	-14.13449	-39.73948	BR	38762
Iperó	-23.35028	-47.68861	BR	17160
Ipatinga	-19.46833	-42.53667	BR	228746
Ipameri	-17.72194	-48.15972	BR	18607
Ipaba	-19.41361	-42.41944	BR	15970
Inhumas	-16.35778	-49.49611	BR	44058
Indaiatuba	-23.08842	-47.2119	BR	179911
Indaial	-26.89778	-49.23167	BR	44359
Imbituva	-25.23	-50.60444	BR	19671
Imbituba	-28.24	-48.67028	BR	43450
Ilhéus	-14.79364	-39.03949	BR	155499
Ilha Solteira	-20.43278	-51.3425	BR	24997
Ilhabela	-23.77806	-45.35806	BR	32892
Ijuí	-28.38778	-53.91472	BR	71202
Iguape	-24.70806	-47.55528	BR	23784
Igrejinha	-29.57444	-50.79028	BR	28679
Igarapé	-20.07028	-44.30167	BR	21427
Igarapava	-20.03833	-47.74694	BR	29057
Igaraçu do Tietê	-22.50917	-48.55778	BR	22758
Içara	-28.71333	-49.3	BR	51454
Ibotirama	-12.18528	-43.22056	BR	17354
Ibiúna	-23.65639	-47.2225	BR	22860
Ibitinga	-21.75778	-48.82889	BR	49074
Ibirité	-20.02194	-44.05889	BR	141374
Ibirataia	-14.06694	-39.64056	BR	19942
Ibirama	-27.05694	-49.51778	BR	18357
Ibiporã	-23.26917	-51.04806	BR	44790
Ibicaraí	-14.865	-39.5875	BR	19574
Ibiá	-19.47833	-46.53889	BR	18428
Ibaté	-21.95472	-47.99667	BR	29550
Ibaiti	-23.84861	-50.18778	BR	25796
Iaçu	-12.76722	-40.21167	BR	22664
Hortolândia	-22.85833	-47.22	BR	203533
Herval	-32.02361	-53.39556	BR	18063
Gurupi	-11.72917	-49.06861	BR	64789
Guaxupé	-21.30528	-46.71278	BR	47889
Guarulhos	-23.46278	-46.53333	BR	1169577
Guarujá	-23.99306	-46.25639	BR	310424
Guariba	-21.36	-48.22833	BR	30464
Guaratuba	-25.88278	-48.57472	BR	18906
Guaratinguetá	-22.81639	-45.1925	BR	105880
Guararema	-23.415	-46.035	BR	23572
Guararapes	-21.26083	-50.64278	BR	27557
Guarapuava	-25.39048	-51.46541	BR	150850
Guarapari	-20.67182	-40.50196	BR	100925
Guaranésia	-21.29917	-46.8025	BR	17437
Guaramirim	-26.47306	-49.00278	BR	21422
Guará	-20.42833	-47.82417	BR	18263
Guaporé	-28.84556	-51.89028	BR	20050
Guapimirim	-22.53722	-42.98194	BR	31202
Guanhães	-18.775	-42.9325	BR	23727
Guanambi	-14.22333	-42.78139	BR	58877
Guaíra	-20.31833	-48.31056	BR	34092
Guaçuí	-20.77556	-41.67944	BR	19786
Gravataí	-29.94218	-50.99278	BR	238778
Governador Valadares	-18.85111	-41.94944	BR	250878
Goiatuba	-18.0125	-49.35472	BR	25925
Goiás	-15.93444	-50.14028	BR	19098
Goianira	-16.49611	-49.42639	BR	22822
Goiânia	-16.67861	-49.25389	BR	1171195
Goianésia	-15.3175	-49.1175	BR	47883
Gaspar	-26.93139	-48.95889	BR	33658
Garibaldi	-29.25611	-51.53361	BR	30364
Garça	-22.21056	-49.65611	BR	41302
Gandu	-13.74389	-39.48667	BR	21565
Frutal	-20.02472	-48.94056	BR	40931
Frederico Westphalen	-27.35917	-53.39444	BR	20896
Franco da Rocha	-23.32167	-46.72694	BR	108858
Francisco Morato	-23.28167	-46.74528	BR	171790
Francisco Beltrão	-26.08111	-53.055	BR	57618
Franca	-20.53861	-47.40083	BR	305041
Foz do Iguaçu	-25.54778	-54.58806	BR	293523
Forquilhinha	-28.7475	-49.47222	BR	22998
Formosa	-15.53722	-47.33444	BR	81232
Formiga	-20.46444	-45.42639	BR	56404
Florianópolis	-27.59667	-48.54917	BR	412724
Flores da Cunha	-29.02889	-51.18167	BR	20521
Ferraz de Vasconcelos	-23.54083	-46.36861	BR	167900
Fernandópolis	-20.28389	-50.24639	BR	61931
Feira de Santana	-12.26667	-38.96667	BR	481911
Farroupilha	-29.225	-51.34778	BR	57650
Eunápolis	-16.3775	-39.58028	BR	114275
Euclides da Cunha	-10.5075	-39.01583	BR	29738
Estrela	-28.06111	-50.93833	BR	24200
Esteio	-29.86139	-51.17917	BR	84902
Estância Velha	-29.64833	-51.17389	BR	40390
Estância	-11.26833	-37.43833	BR	55654
Esplanada	-11.79611	-37.945	BR	18859
Espinosa	-14.92611	-42.81917	BR	17548
Esmeraldas	-19.7625	-44.31389	BR	103206
Erechim	-27.63461	-52.2754	BR	96087
Entre Rios	-11.94194	-38.08444	BR	27405
Encruzilhada do Sul	-30.54389	-52.52194	BR	17199
Encantado	-29.23611	-51.86972	BR	16637
Embu Guaçu	-23.83222	-46.81139	BR	76310
Embu	-23.64889	-46.85222	BR	221733
Elói Mendes	-21.61	-45.56528	BR	19413
Duque de Caxias	-22.78556	-43.31167	BR	818329
Dourados	-22.22111	-54.80556	BR	162202
Dom Pedrito	-30.98278	-54.67306	BR	36911
Dois Vizinhos	-25.73361	-53.05722	BR	22766
Dois Córregos	-22.36611	-48.38028	BR	20974
Divinópolis	-20.14355	-44.89065	BR	193832
Diamantino	-14.40861	-56.44611	BR	15699
Diamantina	-18.24692	-43.60345	BR	37343
Diadema	-23.68611	-46.62278	BR	390633
Descalvado	-21.90389	-47.61944	BR	26137
Curvelo	-18.75639	-44.43083	BR	63954
Curitibanos	-27.28278	-50.58444	BR	32141
Curitiba	-25.42778	-49.27306	BR	1718421
Cuiabá	-15.59611	-56.09667	BR	521934
Cubatão	-23.895	-46.42528	BR	118410
Cruzeiro do Oeste	-23.785	-53.07333	BR	15057
Cruzeiro	-22.57316	-44.97108	BR	72022
Cruz das Almas	-12.67	-39.10194	BR	47844
Cruz Alta	-28.64397	-53.60633	BR	65275
Cristalina	-16.76769	-47.6153	BR	36531
Criciúma	-28.6775	-49.36972	BR	161954
Cravinhos	-21.34028	-47.72944	BR	32689
Coxim	-18.50667	-54.76	BR	30215
Cotia	-23.60389	-46.91917	BR	174828
Cosmópolis	-22.64583	-47.19611	BR	47772
Coruripe	-10.12556	-36.17556	BR	31427
Corumbá	-19.00917	-57.65333	BR	96520
Coronel Vivida	-25.97972	-52.56778	BR	15841
Coronel Fabriciano	-19.51861	-42.62889	BR	100916
Coromandel	-18.47333	-47.20028	BR	22647
Cornélio Procópio	-23.18111	-50.64667	BR	48487
Corinto	-18.38083	-44.45639	BR	22121
Cordeirópolis	-22.48194	-47.45667	BR	25630
Cordeiro	-22.02861	-42.36083	BR	15601
Contagem	-19.93167	-44.05361	BR	627123
Conselheiro Lafaiete	-20.66028	-43.78611	BR	111596
Congonhas	-20.50525	-43.8588	BR	48819
Conde	-11.81361	-37.61056	BR	15557
Concórdia	-27.23417	-52.02778	BR	55367
Conchal	-22.33028	-47.1725	BR	21351
Conceição do Coité	-11.56389	-39.28278	BR	35171
Conceição do Jacuípe	-12.31667	-38.76667	BR	21597
Conceição das Alagoas	-19.91472	-48.38833	BR	16152
Conceição da Feira	-12.50583	-38.99861	BR	15834
Conceição da Barra	-18.59333	-39.73222	BR	19309
Colorado	-22.8375	-51.97306	BR	20449
Colombo	-25.29167	-49.22417	BR	217000
Colatina	-19.53944	-40.63056	BR	101190
Coaraci	-14.64083	-39.55111	BR	32344
Cláudio	-20.44333	-44.76583	BR	21824
Cícero Dantas	-10.6	-38.38333	BR	18317
Cianorte	-23.66333	-52.605	BR	55994
Charqueadas	-29.95472	-51.62528	BR	32076
Chapecó	-27.09639	-52.61833	BR	160157
Cerquilho	-23.165	-47.74361	BR	35367
Ceres	-15.30833	-49.59833	BR	18759
Celso Ramos	-27.63444	-51.33639	BR	15162
Caxias do Sul	-29.16806	-51.17944	BR	381270
Caxambu	-21.97722	-44.9325	BR	22701
Catu	-12.35306	-38.37889	BR	39932
Catanduva	-21.13778	-48.97278	BR	109612
Catalão	-18.16583	-47.94639	BR	63544
Cataguases	-21.38917	-42.69667	BR	62618
Castro	-24.78927	-50.01225	BR	42091
Castelo	-20.60361	-41.18472	BR	20198
Cassilândia	-19.11333	-51.73417	BR	18497
Casimiro de Abreu	-22.48056	-42.20417	BR	19087
Cascavel	-24.95583	-53.45528	BR	257172
Casa Branca	-21.77389	-47.08639	BR	22497
Carmo do Paranaíba	-19.00083	-46.31611	BR	26537
Carmo do Cajuru	-20.18417	-44.77111	BR	16332
Carlos Barbosa	-29.2975	-51.50361	BR	19105
Carazinho	-28.28389	-52.78639	BR	59417
Caratinga	-19.78972	-42.13917	BR	60066
Carapicuíba	-23.52272	-46.835	BR	361112
Carangola	-20.73306	-42.02944	BR	25321
Carandaí	-20.95361	-43.80639	BR	16657
Caraguatatuba	-23.62028	-45.41306	BR	90843
Capivari	-22.995	-47.50778	BR	35518
Capinzal	-27.34361	-51.61194	BR	23795
Capim Grosso	-11.38111	-40.01278	BR	17322
Capelinha	-17.69139	-42.51583	BR	20073
Capela	-10.50333	-37.05278	BR	16023
Capão da Canoa	-29.74556	-50.00972	BR	35896
Capâo Bonito	-24.00583	-48.34944	BR	37206
Canoinhas	-26.17722	-50.39	BR	38862
Canoas	-29.91778	-51.18361	BR	328291
Canguçu	-31.395	-52.67556	BR	20134
